Run,Assay Type,BioSample,Center Name,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,sample_acc,Sample Name,SRA Study,AvgSpotLen,Bases,DATASTORE provider,DATASTORE region,BioProject,GEO_Accession (exp),source_name,Tissue,sex,AGE,Library Name,Cell_type,Biomaterial_provider,BioSampleModel,Cell_Line,Diagnosis,disease_state,brain_region,disease,SAMPLE_TYPE,gender,BMI,donor_age,donor_sex,RACE,siRNA
SRR1104843,Bisulfite-Seq,SAMN02252544,BI,SRX323153,Illumina HiSeq 2000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2014-01-08T00:00:00Z,SRS458107,BioSam 1241,SRP000996,200,31456385200,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA34535,GSM1186662,,,,,WGBS_Lib 70,,University of Washington,,,,,,presumed normal,,,,115.0 Days,Female,,
SRR1104844,Bisulfite-Seq,SAMN02252544,BI,SRX323153,Illumina HiSeq 2000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2014-01-08T00:00:00Z,SRS458107,BioSam 1241,SRP000996,200,31702353000,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA34535,GSM1186662,,,,,WGBS_Lib 70,,University of Washington,,,,,,presumed normal,,,,115.0 Days,Female,,
SRR1104846,Bisulfite-Seq,SAMN02252543,BI,SRX323158,Illumina HiSeq 2000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2014-01-08T00:00:00Z,SRS458106,BioSam 1242,SRP000996,200,32182918200,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA34535,GSM1186667,,,,,WGBS_Lib 71,,University of Washington,,,,,,presumed normal,,,,98.0 Days,Female,,
SRR1104847,Bisulfite-Seq,SAMN02252543,BI,SRX323158,Illumina HiSeq 2000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2014-01-08T00:00:00Z,SRS458106,BioSam 1242,SRP000996,200,32654729200,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA34535,GSM1186667,,,,,WGBS_Lib 71,,University of Washington,,,,,,presumed normal,,,,98.0 Days,Female,,
SRR1104849,Bisulfite-Seq,SAMN02252544,BI,SRX323153,Illumina HiSeq 2000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2014-01-08T00:00:00Z,SRS458107,BioSam 1241,SRP000996,200,31765270000,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA34535,GSM1186662,,,,,WGBS_Lib 70,,University of Washington,,,,,,presumed normal,,,,115.0 Days,Female,,
SRR1104865,Bisulfite-Seq,SAMN02252539,BI,SRX323156,Illumina HiSeq 2000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2014-01-08T00:00:00Z,SRS458102,BioSam 1239,SRP000996,200,24840304400,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA34535,GSM1186665,,,,,WGBS_Lib 68,,University of Washington,,,,,,presumed normal,,,,115.0 Days,Female,,
SRR1104866,Bisulfite-Seq,SAMN02252539,BI,SRX323156,Illumina HiSeq 2000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2014-01-08T00:00:00Z,SRS458102,BioSam 1239,SRP000996,200,25029978800,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA34535,GSM1186665,,,,,WGBS_Lib 68,,University of Washington,,,,,,presumed normal,,,,115.0 Days,Female,,
SRR1959676,Bisulfite-Seq,SAMN03468605,GEO,SRX984855,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2015-12-11T00:00:00Z,SRS899380,GSM1654726,SRP032354,180,24499243260,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA226087,GSM1654726,modified HEK293,,,,,modified HEK293 cell overexpressing BAHD1,,,,,,,,,,,,,,
SRR1959677,Bisulfite-Seq,SAMN03468605,GEO,SRX984855,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2015-12-11T00:00:00Z,SRS899380,GSM1654726,SRP032354,180,24058315980,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA226087,GSM1654726,modified HEK293,,,,,modified HEK293 cell overexpressing BAHD1,,,,,,,,,,,,,,
SRR1959678,Bisulfite-Seq,SAMN03468605,GEO,SRX984855,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2015-12-11T00:00:00Z,SRS899380,GSM1654726,SRP032354,180,21313117620,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA226087,GSM1654726,modified HEK293,,,,,modified HEK293 cell overexpressing BAHD1,,,,,,,,,,,,,,
SRR1042444,Bisulfite-Seq,SAMN02434868,BGI,SRX386692,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510685,BGI-150p1,SRP033491,150,2202238500,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHBRDDAAPEM,,,,,,,,,,,,,,,
SRR1042446,Bisulfite-Seq,SAMN02434868,BGI,SRX386692,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510685,BGI-150p1,SRP033491,150,2202751650,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHBRDDAAPEM,,,,,,,,,,,,,,,
SRR1042452,Bisulfite-Seq,SAMN02434868,BGI,SRX386694,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510685,BGI-150p1,SRP033491,98,5248001430,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHBRDDAAPEM,,,,,,,,,,,,,,,
SRR1042465,Bisulfite-Seq,SAMN02434869,BGI,SRX386698,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510686,BGI-150p2,SRP033491,98,5840402120,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHCRDBAAPEM,,,,,,,,,,,,,,,
SRR1042469,Bisulfite-Seq,SAMN02434869,BGI,SRX386700,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510686,BGI-150p2,SRP033491,88,1497628176,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHCRDCAAPEM,,,,,,,,,,,,,,,
SRR1042471,Bisulfite-Seq,SAMN02434869,BGI,SRX386700,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510686,BGI-150p2,SRP033491,88,1500368408,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHCRDCAAPEM,,,,,,,,,,,,,,,
SRR1042473,Bisulfite-Seq,SAMN02434869,BGI,SRX386701,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510686,BGI-150p2,SRP033491,98,8746298904,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHCRDCAAPEM,,,,,,,,,,,,,,,
SRR1042477,Bisulfite-Seq,SAMN02434869,BGI,SRX386703,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510686,BGI-150p2,SRP033491,98,4689318914,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHCRDCAAPEM,,,,,,,,,,,,,,,
SRR1042482,Bisulfite-Seq,SAMN02434869,BGI,SRX386705,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510686,BGI-150p2,SRP033491,150,2276003400,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHCRDDAAPEM,,,,,,,,,,,,,,,
SRR1042491,Bisulfite-Seq,SAMN02434870,BGI,SRX386709,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,88,1436427696,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHARDBAAPEM,,,,,,,,,,,,,,,
SRR1042498,Bisulfite-Seq,SAMN02434870,BGI,SRX386711,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,98,8947528576,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHARDBAAPEM,,,,,,,,,,,,,,,
SRR1042499,Bisulfite-Seq,SAMN02434870,BGI,SRX386712,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,98,7542624194,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHARDBAAPEM,,,,,,,,,,,,,,,
SRR1042507,Bisulfite-Seq,SAMN02434870,BGI,SRX386717,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,88,1342849288,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHARDBBAPEM,,,,,,,,,,,,,,,
SRR1042511,Bisulfite-Seq,SAMN02434870,BGI,SRX386720,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,88,1537076112,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHARDCAAPEM,,,,,,,,,,,,,,,
SRR1042527,Bisulfite-Seq,SAMN02434870,BGI,SRX386726,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,150,2569222200,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHARDCBAPEM,,,,,,,,,,,,,,,
SRR1042532,Bisulfite-Seq,SAMN02434870,BGI,SRX386728,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,150,2529841650,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHARDDAAPEM,,,,,,,,,,,,,,,
SRR1042535,Bisulfite-Seq,SAMN02434870,BGI,SRX386731,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,88,1512604456,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHARDDBAPEM,,,,,,,,,,,,,,,
SRR1042538,Bisulfite-Seq,SAMN02434870,BGI,SRX386732,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,150,2492753700,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHARDDBAPEM,,,,,,,,,,,,,,,
SRR1042540,Bisulfite-Seq,SAMN02434870,BGI,SRX386732,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,150,2510964150,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHARDDBAPEM,,,,,,,,,,,,,,,
SRR3306017,Bisulfite-Seq,SAMN04568433,JOHNS HOPKINS CENTER FOR EPIGENETICS,SRX1649891,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-03-20T00:00:00Z,SRS1352206,livercancer-3,SRP072078,178,25060091053,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA315696,,,liver,not collected,not collected,,,"Andrew P. Feinberg\, 855 N. Wolfe St.\, Rangos 570\, Baltimore\, MD 21210",Human,,,,,,tissue sample,,,,,not collected,
SRR6825462,Bisulfite-Seq,SAMN13321536,GEO,SRX3468753,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5683999,GSM2877169,SRP126677,302,41647366474,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877169,Brain BA46,brain,male,60,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825463,Bisulfite-Seq,SAMN13321623,GEO,SRX3468754,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684000,GSM2877170,SRP126677,302,126471637312,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877170,Brain BA46,brain,male,75,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825464,Bisulfite-Seq,SAMN13282098,GEO,SRX3468757,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684003,GSM2877173,SRP126677,302,109827565068,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877173,Brain BA46,brain,female,42,,Olig2,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6825470,Bisulfite-Seq,SAMN13282147,GEO,SRX3468767,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684021,GSM2877183,SRP126677,302,108630741484,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877183,Brain BA46,brain,male,40,,Olig2,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825473,Bisulfite-Seq,SAMN13282163,GEO,SRX3468782,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684043,GSM2877198,SRP126677,302,147114708090,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877198,Brain BA46,brain,female,65,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825474,Bisulfite-Seq,SAMN13282161,GEO,SRX3468784,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684045,GSM2877200,SRP126677,302,150528677056,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877200,Brain BA46,brain,male,36,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825475,Bisulfite-Seq,SAMN13282095,GEO,SRX3468785,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684046,GSM2877201,SRP126677,302,138300121444,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877201,Brain BA46,brain,female,68,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825476,Bisulfite-Seq,SAMN13282094,GEO,SRX3468786,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684047,GSM2877202,SRP126677,302,136161186512,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877202,Brain BA46,brain,male,41,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825477,Bisulfite-Seq,SAMN13282093,GEO,SRX3468787,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684048,GSM2877203,SRP126677,302,131255704174,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877203,Brain BA46,brain,female,55,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825479,Bisulfite-Seq,SAMN13282090,GEO,SRX3468789,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684050,GSM2877205,SRP126677,302,139385023526,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877205,Brain BA46,brain,female,49,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825481,Bisulfite-Seq,SAMN13282088,GEO,SRX3468791,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684052,GSM2877207,SRP126677,302,157936196476,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877207,Brain BA46,brain,male,64,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825482,Bisulfite-Seq,SAMN13282104,GEO,SRX3468792,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684053,GSM2877208,SRP126677,302,154952088874,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877208,Brain BA46,brain,female,75,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825484,Bisulfite-Seq,SAMN13282102,GEO,SRX3468794,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684055,GSM2877210,SRP126677,302,155807760574,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877210,Brain BA46,brain,male,43,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825488,Bisulfite-Seq,SAMN13282169,GEO,SRX3468799,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684060,GSM2877215,SRP126677,302,158058622142,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877215,Brain BA46,brain,male,52,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825493,Bisulfite-Seq,SAMN13282156,GEO,SRX3468806,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684067,GSM2877222,SRP126677,302,154241270266,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877222,Brain BA46,brain,female,49,,Olig2,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825494,Bisulfite-Seq,SAMN13282155,GEO,SRX3468807,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684068,GSM2877223,SRP126677,302,146236020064,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877223,Brain BA46,brain,male,56,,NeuN,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6825495,Bisulfite-Seq,SAMN13282154,GEO,SRX3468808,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684069,GSM2877224,SRP126677,302,145197503974,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877224,Brain BA46,brain,male,56,,Olig2,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6825496,Bisulfite-Seq,SAMN13282153,GEO,SRX3468809,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684070,GSM2877225,SRP126677,302,145159556164,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877225,Brain BA46,brain,male,55,,NeuN,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6825498,Bisulfite-Seq,SAMN13282151,GEO,SRX3468811,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684072,GSM2877227,SRP126677,302,140540189834,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877227,Brain BA46,brain,male,46,,NeuN,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6825500,Bisulfite-Seq,SAMN13282149,GEO,SRX3468813,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684074,GSM2877229,SRP126677,302,145489959868,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877229,Brain BA46,brain,male,75,,Olig2,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825501,Bisulfite-Seq,SAMN13282203,GEO,SRX3468814,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684075,GSM2877230,SRP126677,302,65937820810,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877230,Brain BA46,brain,male,38,,Olig2,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6825503,Bisulfite-Seq,SAMN13282202,GEO,SRX3468815,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684076,GSM2877231,SRP126677,302,43580845974,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877231,Brain BA46,brain,female,65,,Olig2,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR9888303,Bisulfite-Seq,SAMN11239056,GEO,SRX6640720,Illumina HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-08-06T00:00:00Z,SRS5197799,GSM3683953,SRP217135,302,150142436270,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA528657,GSM3683953,whole blood,whole blood,,,,whole blood,,,,,,,,,,,,,,
SRR9888304,Bisulfite-Seq,SAMN11239055,GEO,SRX6640721,Illumina HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-08-06T00:00:00Z,SRS5197800,GSM3683954,SRP217135,302,140416086860,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA528657,GSM3683954,whole blood,whole blood,,,,whole blood,,,,,,,,,,,,,,
SRR9888307,Bisulfite-Seq,SAMN11239052,GEO,SRX6640724,Illumina HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-08-06T00:00:00Z,SRS5197803,GSM3683957,SRP217135,302,140432777192,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA528657,GSM3683957,whole blood,whole blood,,,,whole blood,,,,,,,,,,,,,,
SRR9888309,Bisulfite-Seq,SAMN11239050,GEO,SRX6640726,Illumina HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-08-06T00:00:00Z,SRS5197805,GSM3683959,SRP217135,302,132311732640,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA528657,GSM3683959,whole blood,whole blood,,,,whole blood,,,,,,,,,,,,,,
SRR9888310,Bisulfite-Seq,SAMN11239048,GEO,SRX6640727,Illumina HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-08-06T00:00:00Z,SRS5197806,GSM3683960,SRP217135,302,143564393070,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA528657,GSM3683960,whole blood,whole blood,,,,whole blood,,,,,,,,,,,,,,
SRR9888311,Bisulfite-Seq,SAMN11239047,GEO,SRX6640728,Illumina HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-08-06T00:00:00Z,SRS5197807,GSM3683961,SRP217135,302,122842216714,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA528657,GSM3683961,whole blood,whole blood,,,,whole blood,,,,,,,,,,,,,,
SRR9888312,Bisulfite-Seq,SAMN11239046,GEO,SRX6640729,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-08-06T00:00:00Z,SRS5197808,GSM3683962,SRP217135,302,211584815242,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA528657,GSM3683962,whole blood,whole blood,,,,whole blood,,,,,,,,,,,,,,
SRR9888313,Bisulfite-Seq,SAMN11239045,GEO,SRX6640730,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-08-06T00:00:00Z,SRS5197809,GSM3683963,SRP217135,302,212023861936,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA528657,GSM3683963,whole blood,whole blood,,,,whole blood,,,,,,,,,,,,,,
SRR9888315,Bisulfite-Seq,SAMN11239043,GEO,SRX6640732,Illumina HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-08-06T00:00:00Z,SRS5197811,GSM3683965,SRP217135,302,151748509416,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA528657,GSM3683965,whole blood,whole blood,,,,whole blood,,,,,,,,,,,,,,
SRR9888318,Bisulfite-Seq,SAMN11239040,GEO,SRX6640735,Illumina HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-08-06T00:00:00Z,SRS5197814,GSM3683968,SRP217135,302,148183923386,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA528657,GSM3683968,whole blood,whole blood,,,,whole blood,,,,,,,,,,,,,,
SRR9888319,Bisulfite-Seq,SAMN11239039,GEO,SRX6640736,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-08-06T00:00:00Z,SRS5197815,GSM3683969,SRP217135,302,265665922168,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA528657,GSM3683969,whole blood,whole blood,,,,whole blood,,,,,,,,,,,,,,
SRR9888320,Bisulfite-Seq,SAMN11239038,GEO,SRX6640737,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-08-06T00:00:00Z,SRS5197816,GSM3683970,SRP217135,302,221627333586,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA528657,GSM3683970,whole blood,whole blood,,,,whole blood,,,,,,,,,,,,,,
SRR9888323,Bisulfite-Seq,SAMN11239077,GEO,SRX6640740,Illumina HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-08-06T00:00:00Z,SRS5197819,GSM3683973,SRP217135,302,107646089812,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA528657,GSM3683973,whole blood,whole blood,,,,whole blood,,,,,,,,,,,,,,
