Sample,File,FileSeries
GSM2719633,GSM2719633_6055432070_R04C01,GSE101961
GSM2719634,GSM2719634_6055432070_R05C02,GSE101961
GSM2719635,GSM2719635_6055432073_R05C01,GSE101961
GSM2719636,GSM2719636_6055432073_R05C02,GSE101961
GSM2719637,GSM2719637_6055432073_R06C01,GSE101961
GSM2719638,GSM2719638_6055432073_R06C02,GSE101961
GSM2249554,GSM2249554_101130760072_R03C01,GSE84743
GSM2249556,GSM2249556_101130760072_R05C01,GSE84743
GSM2249559,GSM2249559_101130760072_R02C02,GSE84743
GSM2249567,GSM2249567_101130760096_R04C01,GSE84743
GSM2249572,GSM2249572_101130760096_R03C02,GSE84743
GSM2249577,GSM2249577_101130760101_R02C01,GSE84743
GSM2249582,GSM2249582_101130760101_R01C02,GSE84743
GSM2249586,GSM2249586_101130760101_R05C02,GSE84743
GSM2249588,GSM2249588_101130760124_R01C01,GSE84743
GSM4636036,GSM4636036_3999834038_R05C01,GSE153220
GSM4636037,GSM4636037_3999834038_R06C01,GSE153220
GSM4636038,GSM4636038_3999834038_R01C02,GSE153220
GSM4636039,GSM4636039_3999834038_R03C02,GSE153220
GSM4636040,GSM4636040_3999834038_R05C02,GSE153220
GSM4636041,GSM4636041_3999834038_R06C02,GSE153220
GSM4636042,GSM4636042_3999834059_R01C01,GSE153220
GSM4636046,GSM4636046_3999834059_R06C01,GSE153220
GSM4636049,GSM4636049_3999834059_R03C02,GSE153220
GSM4636054,GSM4636054_3999876042_R03C01,GSE153220
GSM4636055,GSM4636055_3999876042_R04C01,GSE153220
GSM4636056,GSM4636056_3999876042_R05C01,GSE153220
GSM4636059,GSM4636059_3999876042_R03C02,GSE153220
GSM4636061,GSM4636061_3999876042_R05C02,GSE153220
GSM4636062,GSM4636062_3999876042_R06C02,GSE153220
GSM1860876,GSM1860876_8667053044_R01C01,GSE72354
GSM1860877,GSM1860877_8667053044_R02C01,GSE72354
GSM1860878,GSM1860878_8667053044_R03C01,GSE72354
GSM1860879,GSM1860879_8667053044_R04C01,GSE72354
GSM1860880,GSM1860880_8667053044_R05C01,GSE72354
GSM1860881,GSM1860881_8667053044_R06C01,GSE72354
GSM1860882,GSM1860882_8667053044_R02C02,GSE72354
GSM1860883,GSM1860883_8667053044_R03C02,GSE72354
GSM1860884,GSM1860884_8667053045_R01C01,GSE72354
GSM1860885,GSM1860885_8667053045_R02C01,GSE72354
GSM1860886,GSM1860886_8667053045_R03C01,GSE72354
GSM1860887,GSM1860887_8667053045_R04C01,GSE72354
GSM1860888,GSM1860888_8667053045_R05C01,GSE72354
GSM1860889,GSM1860889_8667053045_R06C01,GSE72354
GSM1860890,GSM1860890_8667053045_R01C02,GSE72354
GSM1860891,GSM1860891_8667053045_R02C02,GSE72354
GSM1860892,GSM1860892_8667053045_R03C02,GSE72354
GSM1860893,GSM1860893_8667053054_R01C01,GSE72354
GSM1860894,GSM1860894_8667053054_R02C01,GSE72354
GSM1860895,GSM1860895_8667053054_R03C01,GSE72354
GSM1860896,GSM1860896_8667053054_R04C01,GSE72354
GSM1860897,GSM1860897_8667053054_R05C01,GSE72354
GSM1860898,GSM1860898_8667053054_R06C01,GSE72354
GSM1860899,GSM1860899_8667053054_R01C02,GSE72354
GSM1860900,GSM1860900_8667053054_R02C02,GSE72354
GSM1860901,GSM1860901_8667053054_R03C02,GSE72354
GSM1860902,GSM1860902_8667053096_R01C01,GSE72354
GSM1860903,GSM1860903_8667053096_R02C01,GSE72354
GSM1860904,GSM1860904_8667053096_R03C01,GSE72354
GSM1860905,GSM1860905_8667053096_R04C01,GSE72354
GSM1860906,GSM1860906_8667053096_R05C01,GSE72354
GSM1860907,GSM1860907_8667053096_R06C01,GSE72354
GSM1860908,GSM1860908_8667053096_R02C02,GSE72354
GSM1860909,GSM1860909_8667053096_R03C02,GSE72354
GSM3186429,GSM3186429_3999431017_R04C01,GSE83944
GSM3186430,GSM3186430_3999442101_R05C02,GSE83944
GSM3186431,GSM3186431_3999431017_R01C02,GSE83944
GSM3186432,GSM3186432_3999442101_R02C02,GSE83944
GSM3186433,GSM3186433_3999442149_R03C02,GSE83944
GSM3186434,GSM3186434_3999442101_R05C01,GSE83944
GSM3186435,GSM3186435_3999431017_R03C02,GSE83944
GSM3186436,GSM3186436_3999442143_R02C01,GSE83944
GSM3186437,GSM3186437_3999442149_R01C02,GSE83944
GSM3186438,GSM3186438_3999442143_R02C02,GSE83944
GSM3186439,GSM3186439_3999431017_R02C01,GSE83944
GSM3186440,GSM3186440_3999442101_R06C01,GSE83944
GSM3186441,GSM3186441_3999442149_R02C02,GSE83944
GSM3186442,GSM3186442_3999442143_R05C01,GSE83944
GSM3186443,GSM3186443_3999442149_R06C02,GSE83944
GSM3186444,GSM3186444_3999442101_R04C02,GSE83944
GSM3186445,GSM3186445_3999442149_R01C01,GSE83944
GSM3186446,GSM3186446_3999442143_R03C01,GSE83944
GSM3186447,GSM3186447_3999442149_R06C01,GSE83944
GSM3186448,GSM3186448_3999442143_R04C02,GSE83944
GSM3186449,GSM3186449_3999442149_R05C01,GSE83944
GSM3186450,GSM3186450_3999442101_R03C02,GSE83944
GSM3186451,GSM3186451_3999431017_R01C01,GSE83944
GSM3186452,GSM3186452_3999442143_R03C02,GSE83944
GSM3186453,GSM3186453_3999431017_R06C01,GSE83944
GSM3186454,GSM3186454_3999442143_R04C01,GSE83944
GSM3186455,GSM3186455_3999442149_R02C01,GSE83944
GSM3186456,GSM3186456_3999442101_R03C01,GSE83944
GSM3186457,GSM3186457_3999431017_R05C02,GSE83944
GSM3186458,GSM3186458_3999442143_R01C01,GSE83944
GSM3186459,GSM3186459_3999431017_R05C01,GSE83944
GSM3186460,GSM3186460_3999442101_R04C01,GSE83944
GSM3186461,GSM3186461_3999431017_R06C02,GSE83944
GSM3186462,GSM3186462_3999442101_R02C01,GSE83944
GSM3186463,GSM3186463_3999442149_R03C01,GSE83944
GSM3186464,GSM3186464_3999442101_R01C01,GSE83944
GSM3186465,GSM3186465_3999442149_R05C02,GSE83944
GSM3186466,GSM3186466_3999442101_R06C02,GSE83944
GSM3186467,GSM3186467_3999431017_R04C02,GSE83944
GSM3186468,GSM3186468_3999442143_R01C02,GSE83944
GSM3186469,GSM3186469_3999442149_R04C01,GSE83944
GSM3186470,GSM3186470_3999442101_R01C02,GSE83944
GSM3186471,GSM3186471_3999431017_R03C01,GSE83944
GSM3186472,GSM3186472_3999442143_R06C01,GSE83944
GSM3186473,GSM3186473_3999442149_R04C02,GSE83944
GSM3186474,GSM3186474_3999442143_R05C02,GSE83944
GSM3186475,GSM3186475_3999431017_R02C02,GSE83944
GSM3186476,GSM3186476_3999442143_R06C02,GSE83944
GSM5822440,GSM5822440_201502620019_R02C01,GSE193836
GSM5822441,GSM5822441_201502620019_R03C01,GSE193836
GSM5822442,GSM5822442_201502620019_R05C01,GSE193836
GSM5822443,GSM5822443_201502620019_R06C01,GSE193836
GSM5822444,GSM5822444_201502620019_R01C02,GSE193836
GSM5822445,GSM5822445_201502620019_R02C02,GSE193836
GSM5822446,GSM5822446_201502620019_R03C02,GSE193836
GSM5822447,GSM5822447_201502620019_R04C02,GSE193836
GSM5822448,GSM5822448_201502620019_R05C02,GSE193836
GSM5822449,GSM5822449_201502620019_R06C02,GSE193836
GSM5822450,GSM5822450_201502620020_R02C01,GSE193836
GSM4613819,GSM4613819_9995287026_R04C02,GSE152380
GSM4613820,GSM4613820_9995287026_R05C02,GSE152380
GSM4613821,GSM4613821_3999095050_R04C02,GSE152380
GSM4613822,GSM4613822_10005839037_R04C02,GSE152380
GSM4613823,GSM4613823_10005839037_R05C02,GSE152380
GSM4613824,GSM4613824_10005839037_R06C02,GSE152380
GSM4613825,GSM4613825_3999095050_R05C02,GSE152380
GSM4613826,GSM4613826_3999095045_R04C02,GSE152380
GSM4613827,GSM4613827_9995287026_R06C02,GSE152380
GSM4613828,GSM4613828_10005839043_R06C02,GSE152380
GSM4613829,GSM4613829_3999095062_R05C02,GSE152380
GSM4613830,GSM4613830_3999095062_R06C02,GSE152380
GSM4613831,GSM4613831_3999095050_R06C02,GSE152380
GSM4613832,GSM4613832_3999095045_R05C02,GSE152380
GSM4613833,GSM4613833_3999095045_R06C02,GSE152380
GSM4613834,GSM4613834_10005839043_R05C02,GSE152380
GSM4613835,GSM4613835_3999095062_R04C02,GSE152380
GSM2319965,GSM2319965_3998952126_R02C01,GSE87053
GSM2319967,GSM2319967_3998952126_R04C01,GSE87053
GSM2319971,GSM2319971_3998952126_R02C02,GSE87053
GSM2905445,GSM2905445_9285451020_R05C02,GSE108567
GSM2905446,GSM2905446_9296930098_R06C02,GSE108567
GSM2905447,GSM2905447_9296930123_R06C02,GSE108567
GSM2905448,GSM2905448_9296930103_R03C02,GSE108567
GSM2905449,GSM2905449_9296930123_R01C02,GSE108567
GSM2905450,GSM2905450_9296930098_R02C01,GSE108567
GSM2905454,GSM2905454_9285451059_R05C02,GSE108567
GSM2905455,GSM2905455_9285451059_R02C02,GSE108567
GSM2905457,GSM2905457_9285451059_R05C01,GSE108567
GSM2905459,GSM2905459_9266441156_R05C01,GSE108567
GSM2905461,GSM2905461_9296930098_R05C02,GSE108567
GSM2905470,GSM2905470_9266441156_R04C02,GSE108567
GSM2905477,GSM2905477_9296930103_R01C02,GSE108567
GSM2905478,GSM2905478_9285451059_R06C01,GSE108567
GSM2905479,GSM2905479_9296930123_R01C01,GSE108567
GSM2905480,GSM2905480_9266441046_R04C02,GSE108567
GSM2905481,GSM2905481_9285451020_R04C02,GSE108567
GSM2905482,GSM2905482_9285451059_R01C01,GSE108567
GSM2905483,GSM2905483_9285451020_R06C01,GSE108567
GSM2905484,GSM2905484_9285451059_R03C01,GSE108567
GSM2905486,GSM2905486_9296930123_R04C01,GSE108567
GSM2905488,GSM2905488_9266441156_R01C01,GSE108567
GSM2905489,GSM2905489_9266441156_R02C02,GSE108567
GSM2905490,GSM2905490_9266441156_R04C01,GSE108567
GSM2905494,GSM2905494_9296930103_R06C01,GSE108567
GSM2905495,GSM2905495_9296930103_R05C01,GSE108567
GSM2905496,GSM2905496_9266441046_R02C02,GSE108567
GSM2905497,GSM2905497_9285451059_R01C02,GSE108567
GSM2905503,GSM2905503_9296930098_R04C02,GSE108567
GSM2230660,GSM2230660_200397860075_R01C01,GSE84274
GSM2230667,GSM2230667_200397860075_R02C02,GSE84274
GSM2230669,GSM2230669_200397860075_R04C02,GSE84274
GSM2230672,GSM2230672_200397860090_R01C01,GSE84274
GSM2230675,GSM2230675_200397860090_R04C01,GSE84274
GSM2230676,GSM2230676_200397860090_R05C01,GSE84274
GSM3190095,GSM3190095_200556930012_R01C01,GSE115797
GSM3190097,GSM3190097_200556930012_R03C01,GSE115797
GSM3190099,GSM3190099_200556930012_R05C01,GSE115797
GSM3190101,GSM3190101_200556930012_R01C02,GSE115797
GSM3190103,GSM3190103_200556930012_R03C02,GSE115797
GSM3190105,GSM3190105_200556930012_R05C02,GSE115797
GSM3190119,GSM3190119_200514090106_R05C02,GSE115797
GSM3190121,GSM3190121_200514090106_R04C02,GSE115797
GSM3190123,GSM3190123_200514090106_R06C01,GSE115797
GSM3190125,GSM3190125_200514090106_R01C02,GSE115797
GSM3190127,GSM3190127_200514090106_R04C01,GSE115797
GSM3190129,GSM3190129_200514090106_R05C01,GSE115797
GSM3190131,GSM3190131_200514090106_R03C02,GSE115797
GSM3190133,GSM3190133_200514090106_R02C02,GSE115797
GSM3190135,GSM3190135_200514090107_R01C02,GSE115797
GSM3190137,GSM3190137_200514090107_R05C01,GSE115797
GSM3190139,GSM3190139_200514090107_R03C01,GSE115797
GSM3190141,GSM3190141_200514090107_R01C01,GSE115797
GSM3530494,GSM3530494_5684819030_R04C01,GSE124367
GSM3530495,GSM3530495_6055424018_R02C01,GSE124367
GSM3530496,GSM3530496_6055424023_R04C01,GSE124367
GSM3530497,GSM3530497_6055424027_R04C02,GSE124367
GSM3530498,GSM3530498_6055424027_R06C02,GSE124367
GSM3530499,GSM3530499_6055424034_R04C02,GSE124367
GSM3530500,GSM3530500_6055424047_R02C01,GSE124367
GSM3530501,GSM3530501_7786923052_R01C01,GSE124367
GSM3530502,GSM3530502_7786923052_R03C01,GSE124367
GSM3530503,GSM3530503_7786923052_R04C01,GSE124367
GSM3530504,GSM3530504_7786923052_R05C01,GSE124367
GSM3530505,GSM3530505_7786923052_R05C02,GSE124367
GSM3149443,GSM3149443_3999510052_R01C01,GSE114753
GSM3149444,GSM3149444_3999510052_R02C01,GSE114753
GSM3149445,GSM3149445_3999510052_R03C01,GSE114753
GSM3149446,GSM3149446_3999510052_R04C01,GSE114753
GSM3149447,GSM3149447_3999510052_R05C01,GSE114753
GSM3149448,GSM3149448_3999510052_R06C01,GSE114753
GSM3149449,GSM3149449_3999510052_R01C02,GSE114753
GSM3149450,GSM3149450_3999510052_R02C02,GSE114753
GSM3149451,GSM3149451_3999510052_R03C02,GSE114753
GSM3149452,GSM3149452_3999510052_R04C02,GSE114753
GSM3149453,GSM3149453_3999510052_R05C02,GSE114753
GSM3149454,GSM3149454_3999510052_R06C02,GSE114753
GSM3149455,GSM3149455_3999510061_R01C01,GSE114753
GSM3149456,GSM3149456_3999510061_R02C01,GSE114753
GSM3149457,GSM3149457_3999510061_R03C01,GSE114753
GSM3149458,GSM3149458_3999510061_R04C01,GSE114753
GSM3149459,GSM3149459_3999510061_R05C01,GSE114753
GSM3149460,GSM3149460_3999510061_R06C01,GSE114753
GSM3149461,GSM3149461_3999510061_R01C02,GSE114753
GSM3149462,GSM3149462_3999510061_R02C02,GSE114753
GSM3149463,GSM3149463_3999510061_R03C02,GSE114753
GSM3149464,GSM3149464_3999510061_R04C02,GSE114753
GSM3149465,GSM3149465_3999510061_R05C02,GSE114753
GSM3149466,GSM3149466_3999510061_R06C02,GSE114753
GSM3149467,GSM3149467_3999510062_R01C01,GSE114753
GSM3149468,GSM3149468_3999510062_R02C01,GSE114753
GSM3149469,GSM3149469_3999510062_R03C01,GSE114753
GSM3149470,GSM3149470_3999510062_R04C01,GSE114753
GSM3149471,GSM3149471_3999510062_R05C01,GSE114753
GSM3149472,GSM3149472_3999510062_R06C01,GSE114753
GSM3149473,GSM3149473_3999510062_R01C02,GSE114753
GSM3149474,GSM3149474_3999510062_R02C02,GSE114753
GSM3149475,GSM3149475_3999510062_R03C02,GSE114753
GSM3149476,GSM3149476_3999510062_R04C02,GSE114753
GSM3149477,GSM3149477_3999510062_R05C02,GSE114753
GSM3149478,GSM3149478_3999510062_R06C02,GSE114753
GSM3149479,GSM3149479_3999543029_R01C01,GSE114753
GSM3149480,GSM3149480_3999543029_R02C01,GSE114753
GSM3149481,GSM3149481_3999543029_R03C01,GSE114753
GSM3149482,GSM3149482_3999543029_R04C01,GSE114753
GSM3149483,GSM3149483_3999543029_R05C01,GSE114753
GSM3149484,GSM3149484_3999543029_R06C01,GSE114753
GSM3149485,GSM3149485_3999543029_R01C02,GSE114753
GSM3149486,GSM3149486_3999543029_R02C02,GSE114753
GSM3149487,GSM3149487_3999543029_R03C02,GSE114753
GSM3149488,GSM3149488_3999543029_R04C02,GSE114753
GSM3149489,GSM3149489_3999543029_R05C02,GSE114753
GSM3149490,GSM3149490_3999543029_R06C02,GSE114753
GSM3149491,GSM3149491_3999543040_R01C01,GSE114753
GSM3149492,GSM3149492_3999543040_R02C01,GSE114753
GSM3149493,GSM3149493_3999543040_R03C01,GSE114753
GSM3149494,GSM3149494_3999543040_R04C01,GSE114753
GSM3149495,GSM3149495_3999543040_R05C01,GSE114753
GSM3149496,GSM3149496_3999543040_R06C01,GSE114753
GSM3149497,GSM3149497_3999543040_R01C02,GSE114753
GSM3149498,GSM3149498_3999543040_R02C02,GSE114753
GSM3149499,GSM3149499_3999543040_R03C02,GSE114753
GSM3149500,GSM3149500_3999543040_R04C02,GSE114753
GSM3149501,GSM3149501_3999543040_R05C02,GSE114753
GSM3149502,GSM3149502_3999543040_R06C02,GSE114753
GSM3149503,GSM3149503_3999543086_R01C01,GSE114753
GSM3149504,GSM3149504_3999543086_R02C01,GSE114753
GSM3149505,GSM3149505_3999543086_R03C01,GSE114753
GSM3149506,GSM3149506_3999543086_R04C01,GSE114753
GSM3149507,GSM3149507_3999543086_R05C01,GSE114753
GSM3149508,GSM3149508_3999543086_R06C01,GSE114753
GSM3149509,GSM3149509_3999543086_R01C02,GSE114753
GSM3149510,GSM3149510_3999543086_R02C02,GSE114753
GSM3149511,GSM3149511_3999543086_R03C02,GSE114753
GSM3149512,GSM3149512_3999543086_R04C02,GSE114753
GSM3149513,GSM3149513_3999543086_R05C02,GSE114753
GSM3149514,GSM3149514_3999543086_R06C02,GSE114753
GSM3149515,GSM3149515_3999543099_R01C01,GSE114753
GSM3149516,GSM3149516_3999543099_R02C01,GSE114753
GSM3149517,GSM3149517_3999543099_R03C01,GSE114753
GSM3149518,GSM3149518_3999543099_R04C01,GSE114753
GSM3149519,GSM3149519_3999543099_R05C01,GSE114753
GSM3149520,GSM3149520_3999543099_R06C01,GSE114753
GSM3149521,GSM3149521_3999543099_R01C02,GSE114753
GSM3149522,GSM3149522_3999543099_R02C02,GSE114753
GSM3149523,GSM3149523_3999543099_R03C02,GSE114753
GSM3149524,GSM3149524_3999543099_R04C02,GSE114753
GSM3149526,GSM3149526_3999543099_R06C02,GSE114753
GSM3149527,GSM3149527_3999543126_R01C01,GSE114753
GSM3149528,GSM3149528_3999543126_R02C01,GSE114753
GSM3149529,GSM3149529_3999543126_R03C01,GSE114753
GSM3149530,GSM3149530_3999543126_R04C01,GSE114753
GSM3149531,GSM3149531_3999543126_R05C01,GSE114753
GSM3149532,GSM3149532_3999543126_R06C01,GSE114753
GSM3149533,GSM3149533_3999543126_R01C02,GSE114753
GSM3149534,GSM3149534_3999543126_R02C02,GSE114753
GSM3149535,GSM3149535_3999543126_R03C02,GSE114753
GSM3149536,GSM3149536_3999543126_R04C02,GSE114753
GSM3149537,GSM3149537_3999543126_R05C02,GSE114753
GSM3149538,GSM3149538_3999543126_R06C02,GSE114753
GSM3149539,GSM3149539_3999510025_R01C01,GSE114753
GSM3149540,GSM3149540_3999510025_R02C01,GSE114753
GSM3149541,GSM3149541_3999510025_R03C01,GSE114753
GSM3149542,GSM3149542_3999510025_R04C01,GSE114753
GSM3149543,GSM3149543_3999510025_R05C01,GSE114753
GSM3149544,GSM3149544_3999510025_R06C01,GSE114753
GSM3149545,GSM3149545_3999510025_R01C02,GSE114753
GSM3149546,GSM3149546_3999510025_R02C02,GSE114753
GSM3149547,GSM3149547_3999510025_R03C02,GSE114753
GSM3149548,GSM3149548_3999510025_R04C02,GSE114753
GSM3149549,GSM3149549_3999510025_R05C02,GSE114753
GSM3149550,GSM3149550_3999510025_R06C02,GSE114753
GSM3149551,GSM3149551_3999510060_R01C01,GSE114753
GSM3149552,GSM3149552_3999510060_R02C01,GSE114753
GSM3149553,GSM3149553_3999510060_R03C01,GSE114753
GSM3149554,GSM3149554_3999510060_R04C01,GSE114753
GSM3149555,GSM3149555_3999510060_R05C01,GSE114753
GSM3149556,GSM3149556_3999510060_R06C01,GSE114753
GSM3149557,GSM3149557_3999510060_R01C02,GSE114753
GSM3149558,GSM3149558_3999510060_R02C02,GSE114753
GSM3149559,GSM3149559_3999510060_R03C02,GSE114753
GSM3149560,GSM3149560_3999510060_R04C02,GSE114753
GSM3149561,GSM3149561_3999510060_R05C02,GSE114753
GSM3149562,GSM3149562_3999510060_R06C02,GSE114753
GSM3149563,GSM3149563_3999543062_R01C01,GSE114753
GSM3149564,GSM3149564_3999543062_R02C01,GSE114753
GSM3149565,GSM3149565_3999543062_R03C01,GSE114753
GSM3149566,GSM3149566_3999543062_R04C01,GSE114753
GSM3149567,GSM3149567_3999543062_R05C01,GSE114753
GSM3149568,GSM3149568_3999543062_R06C01,GSE114753
GSM3149569,GSM3149569_3999543062_R01C02,GSE114753
GSM3149570,GSM3149570_3999543062_R02C02,GSE114753
GSM3149571,GSM3149571_3999543062_R03C02,GSE114753
GSM3149572,GSM3149572_3999543062_R04C02,GSE114753
GSM3149573,GSM3149573_3999543062_R05C02,GSE114753
GSM3149574,GSM3149574_3999543062_R06C02,GSE114753
GSM3149575,GSM3149575_3999543090_R01C01,GSE114753
GSM3149576,GSM3149576_3999543090_R02C01,GSE114753
GSM3149577,GSM3149577_3999543090_R03C01,GSE114753
GSM3149578,GSM3149578_3999543090_R04C01,GSE114753
GSM3149579,GSM3149579_3999543090_R05C01,GSE114753
GSM3149580,GSM3149580_3999543090_R06C01,GSE114753
GSM3149581,GSM3149581_3999543090_R01C02,GSE114753
GSM3149582,GSM3149582_3999543090_R02C02,GSE114753
GSM3149583,GSM3149583_3999543090_R03C02,GSE114753
GSM3149584,GSM3149584_3999543090_R04C02,GSE114753
GSM3149585,GSM3149585_3999543090_R05C02,GSE114753
GSM3149586,GSM3149586_3999543090_R06C02,GSE114753
GSM3149587,GSM3149587_3999543130_R01C01,GSE114753
GSM3149588,GSM3149588_3999543130_R02C01,GSE114753
GSM3149589,GSM3149589_3999543130_R03C01,GSE114753
GSM3149590,GSM3149590_3999543130_R04C01,GSE114753
GSM3149591,GSM3149591_3999543130_R05C01,GSE114753
GSM3149592,GSM3149592_3999543130_R06C01,GSE114753
GSM3149593,GSM3149593_3999543130_R01C02,GSE114753
GSM3149594,GSM3149594_3999543130_R02C02,GSE114753
GSM3149595,GSM3149595_3999543130_R03C02,GSE114753
GSM3149596,GSM3149596_3999543130_R04C02,GSE114753
GSM3149597,GSM3149597_3999543130_R05C02,GSE114753
GSM3149598,GSM3149598_3999543130_R06C02,GSE114753
GSM2577434,GSM2577434_9976861018_R02C01,GSE97784
GSM2577436,GSM2577436_9976861018_R04C01,GSE97784
GSM2577438,GSM2577438_9976861018_R06C01,GSE97784
GSM2577440,GSM2577440_9976861018_R02C02,GSE97784
GSM2577442,GSM2577442_9976861018_R04C02,GSE97784
GSM2577444,GSM2577444_9976861018_R06C02,GSE97784
GSM2577446,GSM2577446_9976861035_R02C01,GSE97784
GSM2577448,GSM2577448_9976861035_R04C01,GSE97784
GSM2577450,GSM2577450_9976861035_R06C01,GSE97784
GSM2577452,GSM2577452_9976861035_R02C02,GSE97784
GSM2577454,GSM2577454_9976861035_R04C02,GSE97784
GSM2577456,GSM2577456_9976861035_R06C02,GSE97784
GSM5692235,GSM5692235_6285633069_R03C01,GSE188949
GSM5692236,GSM5692236_9373551018_R01C01,GSE188949
GSM5692237,GSM5692237_6285633069_R04C01,GSE188949
GSM5692238,GSM5692238_6285633069_R01C02,GSE188949
GSM5692239,GSM5692239_6285633069_R05C01,GSE188949
GSM5692240,GSM5692240_9373551018_R02C01,GSE188949
GSM5692241,GSM5692241_6285633069_R03C02,GSE188949
GSM5692242,GSM5692242_9373551018_R03C01,GSE188949
GSM5692243,GSM5692243_9373551018_R05C01,GSE188949
GSM5692244,GSM5692244_9373551018_R06C01,GSE188949
GSM5692245,GSM5692245_9373551018_R01C02,GSE188949
GSM5692246,GSM5692246_9373551018_R02C02,GSE188949
GSM5692247,GSM5692247_6285633070_R01C01,GSE188949
GSM5692248,GSM5692248_9373551018_R03C02,GSE188949
GSM5692249,GSM5692249_9373551018_R04C02,GSE188949
GSM5692250,GSM5692250_9373551018_R05C02,GSE188949
GSM5692251,GSM5692251_9373551018_R06C02,GSE188949
GSM5692252,GSM5692252_6285633070_R02C01,GSE188949
GSM5692253,GSM5692253_9374342158_R01C01,GSE188949
GSM5692254,GSM5692254_9374342158_R02C01,GSE188949
GSM5692255,GSM5692255_9374342158_R03C01,GSE188949
GSM5692256,GSM5692256_6285633070_R03C01,GSE188949
GSM5692257,GSM5692257_9374342158_R04C01,GSE188949
GSM5692258,GSM5692258_9374342158_R05C01,GSE188949
GSM5692259,GSM5692259_9374342158_R06C01,GSE188949
GSM5692260,GSM5692260_9374342158_R01C02,GSE188949
GSM5692261,GSM5692261_6285633069_R04C02,GSE188949
GSM5692262,GSM5692262_9374342158_R02C02,GSE188949
GSM5692263,GSM5692263_9374342158_R03C02,GSE188949
GSM5692264,GSM5692264_9374342158_R04C02,GSE188949
GSM5692265,GSM5692265_9374342158_R05C02,GSE188949
GSM5692266,GSM5692266_9374342073_R02C01,GSE188949
GSM5692267,GSM5692267_6285633070_R05C01,GSE188949
GSM5692268,GSM5692268_9374342073_R03C01,GSE188949
GSM5692269,GSM5692269_6285633070_R04C01,GSE188949
GSM5692270,GSM5692270_9374342073_R05C01,GSE188949
GSM5692271,GSM5692271_6285633070_R01C02,GSE188949
GSM5692272,GSM5692272_6285633070_R02C02,GSE188949
GSM5692273,GSM5692273_6285633070_R03C02,GSE188949
GSM5692274,GSM5692274_9374342073_R01C02,GSE188949
GSM5692275,GSM5692275_6285633069_R05C02,GSE188949
GSM5692276,GSM5692276_6285633013_R02C01,GSE188949
GSM5692277,GSM5692277_9374342073_R03C02,GSE188949
GSM5692278,GSM5692278_9374342073_R04C02,GSE188949
GSM5692279,GSM5692279_9374342073_R05C02,GSE188949
GSM5692280,GSM5692280_9374342073_R06C02,GSE188949
GSM5692281,GSM5692281_9374343080_R01C01,GSE188949
GSM5692282,GSM5692282_9374343080_R02C01,GSE188949
GSM5692283,GSM5692283_9374343080_R03C01,GSE188949
GSM5692284,GSM5692284_9374343080_R04C01,GSE188949
GSM5692285,GSM5692285_9374343080_R05C01,GSE188949
GSM5692286,GSM5692286_9374343080_R06C01,GSE188949
GSM5692287,GSM5692287_6285633070_R04C02,GSE188949
GSM5692288,GSM5692288_9374343080_R01C02,GSE188949
GSM5692289,GSM5692289_9374343080_R02C02,GSE188949
GSM5692290,GSM5692290_9374342165_R04C02,GSE188949
GSM5692291,GSM5692291_9374342165_R05C02,GSE188949
GSM5692292,GSM5692292_9374342165_R06C02,GSE188949
